기준년월,지자체,티맵카테고리중분류명,검색건수,전년동기검색건수,구성비,전년대비검색증감률
201910,제주특별자치도,역사관광,10784,8892,0.8,21.3
201910,제주특별자치도,체험관광,7331,4385,0.6,67.2
201910,제주특별자치도,문화관광,144905,102149,11.1,41.9
201910,제주특별자치도,레저스포츠,57692,40784,4.4,41.5
201910,제주특별자치도,쇼핑,73351,50406,5.6,45.5
201910,제주특별자치도,음식,430826,265402,33.1,62.3
201910,제주특별자치도,숙박,242209,156974,18.6,54.3
201910,제주특별자치도,기타관광,146575,102953,11.3,42.4
201911,서울특별시,전체,4324298,3150472,100.0,37.3
201911,서울특별시,자연관광,22612,19987,0.5,13.1
201911,서울특별시,역사관광,104858,77609,2.4,35.1
201911,서울특별시,체험관광,3105,2238,0.1,38.7
201911,서울특별시,문화관광,849897,680293,19.7,24.9
201911,서울특별시,레저스포츠,41692,26974,1.0,54.6
201911,서울특별시,쇼핑,741491,557420,17.1,33.0
201911,서울특별시,음식,1682979,1156616,38.9,45.5
201911,서울특별시,숙박,714152,520451,16.5,37.2
201911,서울특별시,기타관광,163512,108884,3.8,50.2
201911,부산광역시,전체,1395819,934433,100.0,49.4
201911,부산광역시,자연관광,110646,78909,7.9,40.2
201911,부산광역시,역사관광,48924,37767,3.5,29.5
201911,부산광역시,체험관광,9665,6700,0.7,44.3
201911,부산광역시,문화관광,187890,145315,13.5,29.3
201911,부산광역시,레저스포츠,37250,26360,2.7,41.3
201911,부산광역시,쇼핑,220587,131166,15.8,68.2
201911,부산광역시,음식,484070,307102,34.7,57.6
201911,부산광역시,숙박,190847,118943,13.7,60.5
201911,부산광역시,기타관광,105940,82171,7.6,28.9
201911,대구광역시,전체,687549,441213,100.0,55.8
201911,대구광역시,자연관광,22075,16959,3.2,30.2
201911,대구광역시,역사관광,15053,10111,2.2,48.9
201911,대구광역시,체험관광,3470,2768,0.5,25.4
201911,대구광역시,문화관광,119093,90783,17.3,31.2
201911,대구광역시,레저스포츠,9008,6664,1.3,35.2
201911,대구광역시,쇼핑,96926,65457,14.1,48.1
201911,대구광역시,음식,325833,190150,47.4,71.4
201911,대구광역시,숙박,72563,43248,10.6,67.8
201911,대구광역시,기타관광,23528,15073,3.4,56.1
201911,인천광역시,전체,1851726,1250628,100.0,48.1
201911,인천광역시,자연관광,152828,115764,8.3,32.0
201911,인천광역시,역사관광,32907,24593,1.8,33.8
201911,인천광역시,체험관광,7377,5760,0.4,28.1
201911,인천광역시,문화관광,193440,150951,10.4,28.1
201911,인천광역시,레저스포츠,83464,62312,4.5,33.9
201911,인천광역시,쇼핑,269604,191762,14.6,40.6
201911,인천광역시,음식,552740,342592,29.8,61.3
201911,인천광역시,숙박,176394,120123,9.5,46.8
201911,인천광역시,기타관광,382972,236771,20.7,61.7
201911,광주광역시,전체,402984,257727,100.0,56.4
201911,광주광역시,자연관광,3391,2105,0.8,61.1
201911,광주광역시,역사관광,4993,3624,1.2,37.8
201911,광주광역시,체험관광,27,8,0.0,237.5
201911,광주광역시,문화관광,67601,47382,16.8,42.7
201911,광주광역시,레저스포츠,6421,4134,1.6,55.3
201911,광주광역시,쇼핑,45735,32491,11.3,40.8
201911,광주광역시,음식,223385,134835,55.4,65.7
201911,광주광역시,숙박,39656,24099,9.8,64.6
201911,광주광역시,기타관광,11775,9049,2.9,30.1
201911,대전광역시,전체,470799,307838,100.0,52.9
201911,대전광역시,자연관광,14187,11037,3.0,28.5
201911,대전광역시,역사관광,3134,2146,0.7,46.0
201911,대전광역시,체험관광,108,92,0.0,17.4
201911,대전광역시,문화관광,75359,54309,16.0,38.8
201911,대전광역시,레저스포츠,9140,5607,1.9,63.0
201911,대전광역시,쇼핑,45001,29939,9.6,50.3
201911,대전광역시,음식,260421,160375,55.3,62.4
201911,대전광역시,숙박,59568,41834,12.7,42.4
201911,대전광역시,기타관광,3881,2499,0.8,55.3
201911,울산광역시,전체,340227,204960,100.0,66.0
201911,울산광역시,자연관광,26159,18003,7.7,45.3
201911,울산광역시,역사관광,13091,8901,3.8,47.1
201911,울산광역시,체험관광,1590,1141,0.5,39.4
201911,울산광역시,문화관광,55897,33890,16.4,64.9
201911,울산광역시,레저스포츠,11202,7958,3.3,40.8
201911,울산광역시,쇼핑,23639,15767,6.9,49.9
201911,울산광역시,음식,155739,87887,45.8,77.2
201911,울산광역시,숙박,31684,18557,9.3,70.7
201911,울산광역시,기타관광,21226,12856,6.2,65.1
201911,세종특별자치시,전체,147486,92452,100.0,59.5
201911,세종특별자치시,자연관광,3737,2739,2.5,36.4
201911,세종특별자치시,역사관광,1606,1171,1.1,37.1
201911,세종특별자치시,체험관광,85,307,0.1,-72.3
201911,세종특별자치시,문화관광,25766,17705,17.5,45.5
201911,세종특별자치시,레저스포츠,8598,4002,5.8,114.8
201911,세종특별자치시,쇼핑,10122,4823,6.9,109.9
201911,세종특별자치시,음식,90495,57409,61.4,57.6
201911,세종특별자치시,숙박,6836,4070,4.6,68.0
201911,세종특별자치시,기타관광,241,226,0.2,6.6
201911,경기도,전체,7386351,4898558,100.0,50.8
201911,경기도,자연관광,256952,179428,3.5,43.2
201911,경기도,역사관광,178744,125787,2.4,42.1
201911,경기도,체험관광,48671,37580,0.7,29.5
201911,경기도,문화관광,990386,709313,13.4,39.6
201911,경기도,레저스포츠,748847,566783,10.1,32.1
201911,경기도,쇼핑,1277992,865207,17.3,47.7
201911,경기도,음식,3254062,1985708,44.1,63.9
201911,경기도,숙박,510871,326088,6.9,56.7
201911,경기도,기타관광,119826,102664,1.6,16.7
201911,강원도,전체,1811174,1214802,100.0,49.1
201911,강원도,자연관광,241375,184864,13.3,30.6
201911,강원도,역사관광,76635,52492,4.2,46.0
201911,강원도,체험관광,12020,10087,0.7,19.2
201911,강원도,문화관광,196121,140849,10.8,39.2
201911,강원도,레저스포츠,151990,115490,8.4,31.6
201911,강원도,쇼핑,110588,52898,6.1,109.1
201911,강원도,음식,538229,338413,29.7,59.0
201911,강원도,숙박,407664,270803,22.5,50.5
201911,강원도,기타관광,76552,48906,4.2,56.5
201911,충청북도,전체,815461,504386,100.0,61.7
201911,충청북도,자연관광,50697,32134,6.2,57.8
201911,충청북도,역사관광,32400,20070,4.0,61.4
201911,충청북도,체험관광,8701,6214,1.1,40.0
201911,충청북도,문화관광,86154,56080,10.6,53.6
201911,충청북도,레저스포츠,125629,83713,15.4,50.1
201911,충청북도,쇼핑,49462,33412,6.1,48.0
201911,충청북도,음식,285057,161076,35.0,77.0
201911,충청북도,숙박,100488,63301,12.3,58.7
201911,충청북도,기타관광,76873,48386,9.4,58.9
201911,충청남도,전체,1282590,858888,100.0,49.3
201911,충청남도,자연관광,163845,127593,12.8,28.4
201911,충청남도,역사관광,98406,68526,7.7,43.6
201911,충청남도,체험관광,24251,22239,1.9,9.0
201911,충청남도,문화관광,157725,115323,12.3,36.8
201911,충청남도,레저스포츠,84735,59660,6.6,42.0
201911,충청남도,쇼핑,86732,61478,6.8,41.1
201911,충청남도,음식,458029,270582,35.7,69.3
201911,충청남도,숙박,159893,103676,12.5,54.2
201911,충청남도,기타관광,48974,29811,3.8,64.3
201911,전라북도,전체,857213,548335,100.0,56.3
201911,전라북도,자연관광,107298,75140,12.5,42.8
201911,전라북도,역사관광,89806,57274,10.5,56.8
201911,전라북도,체험관광,5231,3592,0.6,45.6
201911,전라북도,문화관광,102030,65261,11.9,56.3
201911,전라북도,레저스포츠,35249,24598,4.1,43.3
201911,전라북도,쇼핑,41958,26438,4.9,58.7
201911,전라북도,음식,320835,193813,37.4,65.5
201911,전라북도,숙박,97127,60817,11.3,59.7
201911,전라북도,기타관광,57679,41402,6.7,39.3
201911,전라남도,전체,1022192,645247,100.0,58.4
201911,전라남도,자연관광,103561,71176,10.1,45.5
201911,전라남도,역사관광,86428,59544,8.5,45.1
201911,전라남도,체험관광,6859,4636,0.7,48.0
201911,전라남도,문화관광,135478,85662,13.3,58.2
201911,전라남도,레저스포츠,56454,37727,5.5,49.6
201911,전라남도,쇼핑,51062,32340,5.0,57.9
201911,전라남도,음식,299027,181781,29.3,64.5
201911,전라남도,숙박,143461,81394,14.0,76.3
201911,전라남도,기타관광,139862,90987,13.7,53.7
201911,경상북도,전체,1253426,798620,100.0,56.9
201911,경상북도,자연관광,121911,85334,9.7,42.9
201911,경상북도,역사관광,194766,139207,15.5,39.9
201911,경상북도,체험관광,21060,13039,1.7,61.5
201911,경상북도,문화관광,144716,90464,11.5,60.0
201911,경상북도,레저스포츠,79391,56779,6.3,39.8
201911,경상북도,쇼핑,70454,45209,5.6,55.8
201911,경상북도,음식,382246,224923,30.5,69.9
201911,경상북도,숙박,178043,112348,14.2,58.5
201911,경상북도,기타관광,60839,31317,4.9,94.3
201911,경상남도,전체,1269168,824733,100.0,53.9
201911,경상남도,자연관광,87207,61134,6.9,42.6
201911,경상남도,역사관광,92416,62557,7.3,47.7
201911,경상남도,체험관광,12018,8899,0.9,35.0
201911,경상남도,문화관광,179162,117697,14.1,52.2
201911,경상남도,레저스포츠,85018,61225,6.7,38.9
201911,경상남도,쇼핑,127215,89715,10.0,41.8
201911,경상남도,음식,446948,256870,35.2,74.0
201911,경상남도,숙박,154722,105991,12.2,46.0
201911,경상남도,기타관광,84462,60645,6.7,39.3
201911,제주특별자치도,전체,1178725,734994,100.0,60.4
201911,제주특별자치도,자연관광,161784,113422,13.7,42.6
201911,제주특별자치도,역사관광,11530,9639,1.0,19.6
201911,제주특별자치도,체험관광,9415,5076,0.8,85.5
201911,제주특별자치도,문화관광,122503,81506,10.4,50.3
201911,제주특별자치도,레저스포츠,52229,33762,4.4,54.7
201911,제주특별자치도,쇼핑,72158,45770,6.1,57.7
201911,제주특별자치도,음식,395114,226748,33.5,74.3
201911,제주특별자치도,숙박,220776,133992,18.7,64.8
201911,제주특별자치도,기타관광,133216,85079,11.3,56.6
201912,서울특별시,전체,4741368,3649343,100.0,29.9
201912,서울특별시,자연관광,19251,16997,0.4,13.3
201912,서울특별시,역사관광,88486,67725,1.9,30.7
201912,서울특별시,체험관광,3410,2587,0.1,31.8
201912,서울특별시,문화관광,853237,725366,18.0,17.6
201912,서울특별시,레저스포츠,41652,31825,0.9,30.9
201912,서울특별시,쇼핑,768951,625253,16.2,23.0
201912,서울특별시,음식,2051032,1500641,43.3,36.7
201912,서울특별시,숙박,764500,576138,16.1,32.7
201912,서울특별시,기타관광,150849,102811,3.2,46.7
201912,부산광역시,전체,1515850,1087407,100.0,39.4
201912,부산광역시,자연관광,109278,83273,7.2,31.2
201912,부산광역시,역사관광,46741,38148,3.1,22.5
201912,부산광역시,체험관광,12253,9309,0.8,31.6
201912,부산광역시,문화관광,184347,148028,12.2,24.5
201912,부산광역시,레저스포츠,28971,21069,1.9,37.5
201912,부산광역시,쇼핑,225444,147491,14.9,52.9
201912,부산광역시,음식,593430,406061,39.1,46.1
201912,부산광역시,숙박,204644,145202,13.5,40.9
201912,부산광역시,기타관광,110742,88826,7.3,24.7
201912,대구광역시,전체,721040,476669,100.0,51.3
201912,대구광역시,자연관광,13022,10297,1.8,26.5
201912,대구광역시,역사관광,8032,5645,1.1,42.3
201912,대구광역시,체험관광,4069,3462,0.6,17.5
201912,대구광역시,문화관광,117072,90640,16.2,29.2
201912,대구광역시,레저스포츠,8535,5727,1.2,49.0
201912,대구광역시,쇼핑,96391,67974,13.4,41.8
201912,대구광역시,음식,384768,233835,53.4,64.5
201912,대구광역시,숙박,72487,46672,10.1,55.3
201912,대구광역시,기타관광,16664,12417,2.3,34.2
201912,인천광역시,전체,1926373,1405497,100.0,37.1
201912,인천광역시,자연관광,134844,108546,7.0,24.2
201912,인천광역시,역사관광,25801,22158,1.3,16.4
201912,인천광역시,체험관광,9358,12774,0.5,-26.7
201912,인천광역시,문화관광,169922,138887,8.8,22.3
201912,인천광역시,레저스포츠,52199,36787,2.7,41.9
201912,인천광역시,쇼핑,265791,205170,13.8,29.5
201912,인천광역시,음식,665888,441893,34.6,50.7
201912,인천광역시,숙박,185479,137354,9.6,35.0
201912,인천광역시,기타관광,417091,301928,21.7,38.1
201912,광주광역시,전체,440504,289779,100.0,52.0
201912,광주광역시,자연관광,2385,1787,0.5,33.5
201912,광주광역시,역사관광,3390,2530,0.8,34.0
201912,광주광역시,체험관광,7,9,0.0,-22.2
201912,광주광역시,문화관광,59524,45158,13.5,31.8
201912,광주광역시,레저스포츠,5020,3476,1.1,44.4
201912,광주광역시,쇼핑,45947,34213,10.4,34.3
201912,광주광역시,음식,277079,171374,62.9,61.7
201912,광주광역시,숙박,35205,22274,8.0,58.1
201912,광주광역시,기타관광,11947,8958,2.7,33.4
201912,대전광역시,전체,501409,340812,100.0,47.1
201912,대전광역시,자연관광,6656,5984,1.3,11.2
201912,대전광역시,역사관광,3295,1896,0.7,73.8
201912,대전광역시,체험관광,75,67,0.0,11.9
201912,대전광역시,문화관광,68210,55570,13.6,22.7
201912,대전광역시,레저스포츠,6398,3975,1.3,61.0
201912,대전광역시,쇼핑,43054,30735,8.6,40.1
201912,대전광역시,음식,314066,200143,62.6,56.9
201912,대전광역시,숙박,56030,39861,11.2,40.6
201912,대전광역시,기타관광,3625,2581,0.7,40.4
201912,울산광역시,전체,352347,216829,100.0,62.5
201912,울산광역시,자연관광,22768,16011,6.5,42.2
201912,울산광역시,역사관광,9742,6247,2.8,55.9
201912,울산광역시,체험관광,1766,1431,0.5,23.4
201912,울산광역시,문화관광,47839,32670,13.6,46.4
201912,울산광역시,레저스포츠,8244,5216,2.3,58.1
201912,울산광역시,쇼핑,25123,17008,7.1,47.7
201912,울산광역시,음식,185274,106746,52.6,73.6
201912,울산광역시,숙박,31967,18103,9.1,76.6
201912,울산광역시,기타관광,19624,13397,5.6,46.5
201912,세종특별자치시,전체,151492,99342,100.0,52.5
201912,세종특별자치시,자연관광,2102,1475,1.4,42.5
201912,세종특별자치시,역사관광,1013,792,0.7,27.9
201912,세종특별자치시,체험관광,35,180,0.0,-80.6
201912,세종특별자치시,문화관광,21303,15503,14.1,37.4
201912,세종특별자치시,레저스포츠,4675,2242,3.1,108.5
201912,세종특별자치시,쇼핑,11011,7998,7.3,37.7
201912,세종특별자치시,음식,105639,67181,69.7,57.2
201912,세종특별자치시,숙박,5482,3788,3.6,44.7
201912,세종특별자치시,기타관광,232,183,0.2,26.8
201912,경기도,전체,7317577,5119023,100.0,42.9
201912,경기도,자연관광,154438,125162,2.1,23.4
201912,경기도,역사관광,125995,93934,1.7,34.1
201912,경기도,체험관광,59034,46911,0.8,25.8
201912,경기도,문화관광,864230,652355,11.8,32.5
201912,경기도,레저스포츠,449998,324399,6.1,38.7
201912,경기도,쇼핑,1394230,1091090,19.1,27.8
201912,경기도,음식,3673540,2346870,50.2,56.5
201912,경기도,숙박,510161,356957,7.0,42.9
201912,경기도,기타관광,85951,81345,1.2,5.7
201912,강원도,전체,1975530,1498205,100.0,31.9
201912,강원도,자연관광,244551,204652,12.4,19.5
201912,강원도,역사관광,63024,51887,3.2,21.5
201912,강원도,체험관광,14442,13587,0.7,6.3
201912,강원도,문화관광,212988,174429,10.8,22.1
201912,강원도,레저스포츠,111461,96545,5.6,15.4
201912,강원도,쇼핑,127747,65898,6.5,93.9
201912,강원도,음식,627350,449661,31.8,39.5
201912,강원도,숙박,510699,397010,25.9,28.6
201912,강원도,기타관광,63268,44536,3.2,42.1
201912,충청북도,전체,632756,404609,100.0,56.4
201912,충청북도,자연관광,22874,16792,3.6,36.2
201912,충청북도,역사관광,16819,11743,2.7,43.2
201912,충청북도,체험관광,8926,7671,1.4,16.4
201912,충청북도,문화관광,64293,47907,10.2,34.2
201912,충청북도,레저스포츠,52118,28356,8.2,83.8
201912,충청북도,쇼핑,45617,32184,7.2,41.7
201912,충청북도,음식,296609,176699,46.9,67.9
201912,충청북도,숙박,81646,54583,12.9,49.6
201912,충청북도,기타관광,43854,28674,6.9,52.9
201912,충청남도,전체,1092264,772858,100.0,41.3
201912,충청남도,자연관광,110564,90407,10.1,22.3
201912,충청남도,역사관광,58408,44658,5.3,30.8
201912,충청남도,체험관광,24789,27862,2.3,-11.0
201912,충청남도,문화관광,125623,97741,11.5,28.5
201912,충청남도,레저스포츠,40365,26826,3.7,50.5
201912,충청남도,쇼핑,75651,56411,6.9,34.1
201912,충청남도,음식,491515,313499,45.0,56.8
201912,충청남도,숙박,133949,98486,12.3,36.0
201912,충청남도,기타관광,31400,16968,2.9,85.1
201912,전라북도,전체,676198,463581,100.0,45.9
201912,전라북도,자연관광,40749,32088,6.0,27.0
201912,전라북도,역사관광,46886,37146,6.9,26.2
201912,전라북도,체험관광,4764,3819,0.7,24.7
201912,전라북도,문화관광,81984,57392,12.1,42.8
201912,전라북도,레저스포츠,25499,18206,3.8,40.1
201912,전라북도,쇼핑,38268,26740,5.7,43.1
201912,전라북도,음식,327659,210757,48.5,55.5
201912,전라북도,숙박,81829,56321,12.1,45.3
201912,전라북도,기타관광,28560,21112,4.2,35.3
201912,전라남도,전체,873561,563344,100.0,55.1
201912,전라남도,자연관광,80862,54347,9.3,48.8
201912,전라남도,역사관광,42513,31263,4.9,36.0
201912,전라남도,체험관광,7971,6686,0.9,19.2
201912,전라남도,문화관광,111868,73524,12.8,52.2
201912,전라남도,레저스포츠,39779,23522,4.6,69.1
201912,전라남도,쇼핑,49857,33901,5.7,47.1
